opportunity_competitor_id,opportunity_id,competitor_id,is_primary_competitor,perceived_strength,price_positioning,capture_notes
2285,1555,6,false,high,lower,
2286,1556,3,true,medium,lower,
2287,1557,5,true,high,similar,
2288,1557,6,false,medium,lower,Competitive overlap in control tower workflows
2289,1557,2,false,medium,higher,
2290,1559,2,true,medium,higher,
2291,1560,2,true,low,lower,
2292,1560,3,false,low,similar,
2293,1560,4,false,medium,lower,
2294,1561,4,true,medium,lower,
2295,1562,3,true,medium,similar,
2296,1562,1,false,medium,higher,
2297,1563,3,true,high,higher,
2298,1563,2,false,low,similar,
2299,1564,3,true,high,unknown,
2300,1564,4,false,medium,similar,
2301,1564,2,false,medium,lower,
2302,1565,6,true,medium,higher,Competitive overlap in control tower workflows
2303,1568,3,true,high,similar,Competitive overlap in control tower workflows
2304,1569,3,true,high,lower,
2305,1570,6,true,high,similar,
2306,1571,5,true,medium,lower,
2307,1572,4,true,low,similar,
2308,1573,1,true,medium,lower,
2309,1573,3,false,high,similar,
2310,1574,6,true,medium,unknown,
2311,1574,1,false,medium,similar,Competitive overlap in control tower workflows
2312,1575,1,true,medium,higher,
2313,1575,4,false,medium,higher,
2314,1576,3,true,high,unknown,
2315,1576,5,false,low,higher,
2316,1577,1,true,medium,similar,
2317,1577,6,false,low,higher,
2318,1578,3,true,medium,unknown,
2319,1578,1,false,low,similar,
2320,1579,2,true,medium,similar,
2321,1579,1,false,medium,similar,
2322,1580,1,true,medium,higher,
2323,1580,2,false,low,lower,
2324,1581,1,true,high,similar,
2325,1581,2,false,medium,similar,
2326,1582,2,true,high,similar,
2327,1582,5,false,medium,similar,
2328,1583,6,true,high,higher,
2329,1584,6,true,low,similar,Competitive overlap in control tower workflows
2330,1584,1,false,high,similar,
2331,1585,1,true,medium,lower,
2332,1585,6,false,high,similar,
2333,1586,1,true,low,similar,
2334,1586,3,false,high,lower,
2335,1586,6,false,medium,lower,
2336,1587,5,true,low,lower,
2337,1587,2,false,low,unknown,Competitive overlap in control tower workflows
2338,1588,6,true,high,lower,
2339,1588,4,false,medium,lower,
2340,1589,4,true,low,similar,
2341,1590,5,true,medium,lower,Competitive overlap in control tower workflows
2342,1591,1,true,low,unknown,
2343,1591,3,false,high,lower,
2344,1592,6,true,high,unknown,
2345,1593,4,true,low,lower,
2346,1593,1,false,medium,similar,
2347,1594,3,true,high,lower,
2348,1594,6,false,low,unknown,Competitive overlap in control tower workflows
2349,1595,6,true,high,unknown,
2350,1595,2,false,medium,lower,
2351,1595,4,false,medium,similar,
2352,1596,3,true,medium,similar,
2353,1596,6,false,low,lower,
2354,1597,3,true,low,unknown,
2355,1598,2,true,medium,lower,
2356,1598,3,false,low,unknown,
2357,1599,3,true,high,lower,
2358,1599,6,false,medium,lower,Competitive overlap in control tower workflows
2359,1600,4,true,medium,similar,
2360,1600,5,false,high,higher,Competitive overlap in control tower workflows
2361,1601,1,true,medium,similar,
2362,1601,2,false,low,unknown,
2363,1602,3,true,high,similar,
2364,1602,1,false,high,higher,
2365,1602,2,false,medium,lower,
2366,1603,1,true,high,lower,Competitive overlap in control tower workflows
2367,1603,4,false,medium,higher,
2368,1604,3,true,medium,lower,
2369,1604,4,false,medium,similar,
2370,1604,5,false,high,similar,
2371,1605,6,true,medium,similar,
2372,1607,6,true,medium,similar,
2373,1608,5,true,medium,higher,Competitive overlap in control tower workflows
2374,1608,4,false,low,similar,
2375,1609,4,true,high,unknown,
2376,1610,1,true,low,similar,
2377,1611,2,true,medium,similar,
2378,1612,5,true,high,lower,
2379,1612,4,false,low,similar,Competitive overlap in control tower workflows
2380,1614,2,true,high,similar,
2381,1615,2,true,low,similar,
2382,1616,4,true,medium,similar,
2383,1616,2,false,medium,similar,
2384,1617,2,true,medium,similar,
2385,1618,6,true,low,lower,
2386,1619,1,true,high,lower,Competitive overlap in control tower workflows
2387,1621,5,true,high,unknown,
2388,1621,2,false,medium,lower,
2389,1622,6,true,high,lower,Competitive overlap in control tower workflows
2390,1622,2,false,medium,higher,
2391,1622,3,false,high,lower,
2392,1624,1,true,high,lower,
2393,1624,5,false,low,similar,
2394,1625,3,true,medium,lower,
2395,1626,2,true,high,lower,
2396,1627,1,true,medium,higher,Competitive overlap in control tower workflows
2397,1627,4,false,high,similar,
2398,1628,5,true,low,similar,
2399,1628,3,false,high,similar,
2400,1629,1,true,medium,similar,
2401,1629,5,false,medium,lower,
2402,1630,4,true,high,similar,
2403,1631,4,true,medium,lower,
2404,1632,1,true,high,similar,
2405,1633,4,true,medium,higher,
2406,1634,2,true,high,similar,
2407,1634,5,false,high,lower,
2408,1635,3,true,medium,similar,
2409,1636,3,true,medium,lower,
2410,1637,1,true,high,similar,
2411,1638,4,true,high,higher,Competitive overlap in control tower workflows
2412,1638,2,false,high,similar,
2413,1639,6,true,high,similar,
2414,1639,4,false,high,lower,
2415,1640,4,true,medium,lower,
2416,1641,2,true,high,similar,
2417,1641,1,false,medium,similar,
2418,1642,3,true,medium,lower,
2419,1643,1,true,medium,similar,Competitive overlap in control tower workflows
2420,1643,3,false,medium,similar,Competitive overlap in control tower workflows
2421,1644,1,true,medium,lower,
2422,1645,4,true,high,higher,
2423,1645,5,false,low,similar,
2424,1645,2,false,medium,similar,Competitive overlap in control tower workflows
2425,1646,3,true,high,lower,
2426,1646,4,false,medium,unknown,
2427,1647,2,true,low,similar,
2428,1647,6,false,low,similar,
2429,1647,3,false,high,lower,
2430,1648,1,true,low,lower,
2431,1648,4,false,high,lower,
2432,1648,5,false,medium,unknown,
2433,1649,2,true,low,higher,
2434,1650,2,true,medium,higher,
2435,1650,4,false,medium,lower,
2436,1650,3,false,medium,lower,
2437,1651,6,true,medium,similar,
2438,1651,1,false,low,lower,
2439,1652,5,true,medium,lower,
2440,1652,6,false,high,similar,
2441,1653,1,true,medium,lower,Competitive overlap in control tower workflows
2442,1654,6,true,low,similar,
2443,1656,1,true,low,lower,
2444,1657,4,true,medium,similar,
2445,1658,2,true,high,higher,
2446,1658,1,false,low,higher,
2447,1659,1,true,medium,lower,
2448,1660,1,true,medium,similar,
2449,1661,2,true,high,higher,
2450,1662,3,true,high,similar,
2451,1663,3,true,medium,unknown,
2452,1663,5,false,high,higher,
2453,1664,3,true,high,higher,
2454,1664,5,false,medium,similar,
2455,1664,2,false,high,higher,
2456,1665,4,true,medium,lower,
2457,1666,2,true,medium,lower,
2458,1666,6,false,high,lower,Competitive overlap in control tower workflows
2459,1668,6,true,medium,similar,
2460,1668,2,false,high,higher,Competitive overlap in control tower workflows
2461,1669,1,true,low,lower,
2462,1669,2,false,medium,similar,
2463,1669,6,false,high,lower,Competitive overlap in control tower workflows
2464,1672,4,true,medium,similar,
2465,1672,3,false,high,lower,
2466,1672,2,false,high,higher,Competitive overlap in control tower workflows
2467,1673,5,true,medium,lower,
2468,1673,3,false,high,similar,Competitive overlap in control tower workflows
2469,1673,4,false,medium,lower,Competitive overlap in control tower workflows
2470,1674,5,true,low,higher,
2471,1675,6,true,low,similar,
2472,1675,1,false,low,similar,
2473,1677,2,true,medium,lower,
2474,1678,6,true,high,lower,Competitive overlap in control tower workflows
2475,1678,1,false,medium,unknown,
2476,1680,3,true,high,lower,Competitive overlap in control tower workflows
2477,1680,6,false,low,similar,
2478,1680,5,false,low,similar,
2479,1681,4,true,medium,similar,
2480,1681,6,false,low,similar,
2481,1681,2,false,high,lower,Competitive overlap in control tower workflows
2482,1682,3,true,low,similar,Competitive overlap in control tower workflows
2483,1682,2,false,medium,similar,
2484,1683,5,true,medium,similar,
2485,1684,4,true,high,similar,
2486,1685,2,true,medium,lower,
2487,1686,2,true,low,similar,
2488,1688,4,true,medium,similar,
2489,1688,3,false,high,lower,
2490,1690,6,true,high,lower,
2491,1690,2,false,medium,similar,
2492,1690,4,false,high,similar,
2493,1692,3,true,low,higher,
2494,1693,1,true,medium,lower,
2495,1693,5,false,high,lower,
2496,1694,4,true,low,lower,
2497,1696,3,true,medium,similar,
2498,1697,2,true,medium,similar,
2499,1697,5,false,low,lower,
2500,1697,1,false,medium,lower,
2501,1698,1,true,medium,similar,Competitive overlap in control tower workflows
2502,1699,3,true,medium,similar,
2503,1699,2,false,medium,lower,
2504,1700,1,true,medium,unknown,
2505,1701,5,true,medium,similar,
2506,1702,1,true,medium,lower,Competitive overlap in control tower workflows
2507,1704,6,true,medium,higher,Competitive overlap in control tower workflows
2508,1704,1,false,medium,similar,
2509,1705,1,true,high,higher,
2510,1706,1,true,low,similar,
2511,1707,5,true,medium,similar,
2512,1707,3,false,medium,lower,
2513,1707,6,false,medium,lower,
2514,1708,2,true,high,similar,
2515,1708,6,false,high,lower,Competitive overlap in control tower workflows
2516,1709,4,true,medium,higher,
2517,1710,3,true,medium,lower,Competitive overlap in control tower workflows
2518,1710,4,false,low,similar,
2519,1711,2,true,high,similar,
2520,1712,5,true,high,similar,Competitive overlap in control tower workflows
2521,1713,3,true,low,similar,
2522,1713,2,false,high,lower,
2523,1715,4,true,medium,similar,
2524,1716,5,true,medium,unknown,
2525,1716,1,false,medium,similar,Competitive overlap in control tower workflows
2526,1717,3,true,medium,similar,
2527,1718,1,true,high,lower,
2528,1719,1,true,high,higher,Competitive overlap in control tower workflows
2529,1719,6,false,low,higher,
2530,1720,3,true,medium,lower,
2531,1721,1,true,low,similar,
2532,1722,2,true,low,higher,
2533,1722,3,false,high,higher,
2534,1723,5,true,high,similar,
2535,1723,4,false,low,lower,Competitive overlap in control tower workflows
2536,1724,2,true,low,similar,
2537,1724,1,false,high,unknown,
2538,1725,4,true,medium,similar,
2539,1726,2,true,low,lower,
2540,1727,5,true,medium,higher,
2541,1728,2,true,high,higher,
2542,1728,5,false,medium,similar,Competitive overlap in control tower workflows
2543,1729,5,true,medium,lower,
2544,1729,4,false,high,lower,
2545,1730,1,true,medium,similar,
2546,1730,2,false,medium,higher,
2547,1730,6,false,medium,similar,
2548,1731,2,true,high,similar,
2549,1731,1,false,low,higher,
2550,1733,6,true,medium,unknown,Competitive overlap in control tower workflows
2551,1733,3,false,high,higher,
2552,1734,1,true,low,similar,
2553,1734,4,false,medium,lower,
2554,1735,4,true,high,similar,
2555,1736,3,true,medium,lower,
2556,1736,4,false,low,lower,Competitive overlap in control tower workflows
2557,1736,1,false,high,higher,Competitive overlap in control tower workflows
2558,1737,1,true,high,similar,
2559,1737,2,false,high,similar,
2560,1737,6,false,medium,similar,
2561,1738,3,true,high,higher,Competitive overlap in control tower workflows
2562,1739,6,true,low,similar,
2563,1739,2,false,medium,similar,
2564,1740,6,true,medium,higher,
2565,1741,3,true,low,higher,
2566,1741,2,false,high,similar,
2567,1742,2,true,high,similar,
2568,1743,1,true,high,similar,Competitive overlap in control tower workflows
2569,1744,6,true,high,lower,Competitive overlap in control tower workflows
2570,1745,5,true,high,higher,
2571,1746,5,true,high,unknown,
2572,1747,3,true,high,similar,
2573,1747,2,false,low,higher,
2574,1748,3,true,medium,lower,Competitive overlap in control tower workflows
2575,1749,3,true,medium,similar,
2576,1751,3,true,high,similar,Competitive overlap in control tower workflows
2577,1754,2,true,high,similar,Competitive overlap in control tower workflows
2578,1756,4,true,medium,lower,
2579,1756,3,false,high,similar,
2580,1756,5,false,high,similar,
2581,1757,3,true,high,similar,
2582,1758,2,true,medium,similar,
2583,1759,3,true,high,similar,
2584,1759,1,false,medium,higher,
2585,1760,1,true,low,lower,
2586,1760,5,false,high,lower,
2587,1760,2,false,medium,lower,
2588,1761,2,true,medium,lower,Competitive overlap in control tower workflows
2589,1761,5,false,low,similar,
2590,1762,5,true,medium,lower,
2591,1762,6,false,medium,lower,
2592,1763,5,true,high,higher,
2593,1764,1,true,high,higher,
2594,1765,1,true,medium,similar,
2595,1766,2,true,high,similar,
2596,1767,1,true,low,similar,
2597,1768,3,true,high,unknown,
2598,1768,2,false,medium,lower,
2599,1769,6,true,low,higher,
2600,1769,2,false,medium,unknown,
2601,1770,2,true,medium,lower,
2602,1770,6,false,medium,unknown,
2603,1771,4,true,high,lower,
2604,1771,6,false,high,higher,
2605,1771,5,false,high,similar,
2606,1772,3,true,high,similar,
2607,1772,1,false,medium,similar,
2608,1773,1,true,medium,similar,
2609,1773,3,false,medium,higher,Competitive overlap in control tower workflows
2610,1774,1,true,medium,lower,
2611,1775,5,true,high,similar,
2612,1776,2,true,high,higher,
2613,1777,3,true,medium,higher,
2614,1778,6,true,high,lower,
2615,1779,2,true,medium,lower,
2616,1780,3,true,medium,lower,
2617,1780,4,false,medium,higher,
2618,1781,1,true,high,similar,
2619,1781,2,false,medium,similar,
2620,1782,2,true,medium,lower,Competitive overlap in control tower workflows
2621,1783,1,true,medium,lower,Competitive overlap in control tower workflows
2622,1784,5,true,medium,similar,
2623,1784,2,false,medium,lower,Competitive overlap in control tower workflows
2624,1785,5,true,high,lower,
2625,1786,5,true,medium,lower,
2626,1786,1,false,medium,higher,
2627,1787,6,true,high,similar,Competitive overlap in control tower workflows
2628,1788,2,true,medium,similar,
2629,1789,3,true,medium,lower,
2630,1790,5,true,medium,lower,
2631,1791,2,true,high,unknown,
2632,1791,6,false,medium,lower,
2633,1792,2,true,high,similar,
2634,1792,4,false,medium,lower,
2635,1794,5,true,low,similar,Competitive overlap in control tower workflows
2636,1795,4,true,high,similar,
2637,1796,2,true,medium,lower,
2638,1798,4,true,medium,lower,Competitive overlap in control tower workflows
2639,1799,2,true,high,similar,
2640,1800,4,true,medium,similar,
2641,1801,1,true,high,similar,
2642,1801,3,false,medium,similar,
2643,1803,2,true,medium,similar,
2644,1803,5,false,medium,similar,
2645,1804,5,true,medium,higher,
2646,1805,1,true,low,similar,
2647,1805,2,false,medium,lower,
2648,1805,3,false,medium,unknown,
2649,1806,2,true,medium,higher,Competitive overlap in control tower workflows
2650,1806,1,false,low,similar,
2651,1806,6,false,low,lower,
2652,1807,6,true,high,lower,
2653,1807,4,false,high,higher,
2654,1808,6,true,medium,similar,
2655,1808,2,false,medium,unknown,
2656,1808,3,false,medium,similar,
2657,1809,2,true,medium,lower,
2658,1810,2,true,medium,higher,
2659,1810,3,false,high,similar,
2660,1810,4,false,medium,similar,
2661,1811,2,true,high,higher,Competitive overlap in control tower workflows
2662,1812,2,true,high,lower,
2663,1813,3,true,medium,lower,
2664,1813,2,false,medium,lower,
2665,1813,4,false,high,similar,
2666,1814,2,true,high,higher,
2667,1815,6,true,medium,lower,
2668,1815,3,false,low,similar,
2669,1815,4,false,low,similar,Competitive overlap in control tower workflows
2670,1816,2,true,medium,similar,Competitive overlap in control tower workflows
2671,1816,4,false,medium,similar,
2672,1817,4,true,high,similar,
2673,1817,3,false,medium,lower,Competitive overlap in control tower workflows
2674,1818,3,true,low,lower,
2675,1818,4,false,low,similar,Competitive overlap in control tower workflows
2676,1819,1,true,low,similar,
2677,1819,3,false,medium,similar,
2678,1820,2,true,medium,similar,
2679,1820,1,false,medium,lower,
2680,1821,1,true,medium,higher,
2681,1822,5,true,medium,similar,
2682,1823,1,true,high,lower,
2683,1823,4,false,high,similar,
2684,1824,5,true,low,similar,Competitive overlap in control tower workflows
2685,1824,3,false,medium,lower,
2686,1825,2,true,medium,lower,Competitive overlap in control tower workflows
2687,1826,2,true,medium,similar,
2688,1827,2,true,medium,lower,
2689,1828,1,true,low,similar,Competitive overlap in control tower workflows
2690,1829,2,true,low,lower,
2691,1830,1,true,medium,similar,
2692,1831,5,true,medium,similar,
2693,1832,6,true,high,similar,
2694,1832,2,false,low,higher,
2695,1833,1,true,medium,similar,
2696,1833,6,false,medium,higher,
2697,1834,5,true,high,similar,
2698,1834,1,false,medium,similar,
2699,1835,6,true,high,similar,
2700,1835,1,false,high,similar,
2701,1836,3,true,medium,lower,Competitive overlap in control tower workflows
2702,1836,1,false,high,similar,
2703,1837,2,true,high,lower,
2704,1837,6,false,medium,higher,
2705,1837,1,false,medium,higher,
2706,1838,1,true,medium,lower,
2707,1838,4,false,high,similar,
2708,1838,2,false,medium,lower,
2709,1839,6,true,low,lower,
2710,1839,1,false,medium,higher,
2711,1839,3,false,high,higher,
2712,1840,4,true,medium,similar,Competitive overlap in control tower workflows
2713,1840,3,false,medium,lower,
2714,1841,5,true,medium,lower,
2715,1841,1,false,high,lower,
2716,1841,3,false,low,lower,Competitive overlap in control tower workflows
2717,1842,4,true,medium,higher,Competitive overlap in control tower workflows
2718,1843,3,true,high,higher,
2719,1843,5,false,high,lower,
2720,1843,6,false,medium,similar,Competitive overlap in control tower workflows
2721,1844,4,true,medium,higher,
2722,1844,2,false,medium,similar,Competitive overlap in control tower workflows
2723,1844,3,false,low,higher,Competitive overlap in control tower workflows
2724,1847,1,true,medium,lower,
2725,1847,2,false,medium,similar,
2726,1847,4,false,high,lower,
2727,1848,4,true,medium,lower,Competitive overlap in control tower workflows
2728,1849,3,true,high,similar,Competitive overlap in control tower workflows
2729,1849,1,false,medium,lower,
2730,1850,3,true,high,lower,
2731,1850,6,false,high,higher,
2732,1851,6,true,medium,higher,
2733,1851,3,false,medium,similar,
2734,1852,6,true,medium,lower,
2735,1853,5,true,medium,similar,
2736,1854,2,true,high,lower,Competitive overlap in control tower workflows
2737,1854,6,false,medium,unknown,Competitive overlap in control tower workflows
2738,1854,3,false,high,lower,
2739,1855,1,true,medium,higher,
2740,1856,6,true,medium,lower,
2741,1856,2,false,medium,similar,
2742,1857,3,true,medium,unknown,Competitive overlap in control tower workflows
2743,1857,5,false,medium,unknown,
2744,1858,1,true,medium,higher,
2745,1859,1,true,low,similar,
2746,1859,2,false,low,similar,
2747,1861,1,true,low,higher,
2748,1861,2,false,high,similar,Competitive overlap in control tower workflows
2749,1862,3,true,low,similar,
2750,1862,2,false,medium,lower,Competitive overlap in control tower workflows
2751,1863,2,true,high,lower,
2752,1864,5,true,medium,lower,
2753,1865,5,true,medium,similar,
2754,1866,5,true,high,higher,
2755,1867,6,true,medium,similar,Competitive overlap in control tower workflows
2756,1867,2,false,high,similar,
2757,1867,1,false,high,lower,
2758,1869,5,true,medium,lower,
2759,1870,1,true,high,similar,
2760,1871,5,true,medium,similar,
2761,1871,3,false,medium,similar,
2762,1872,6,true,medium,similar,
2763,1873,4,true,medium,unknown,
2764,1874,4,true,high,lower,Competitive overlap in control tower workflows
2765,1874,3,false,high,higher,
2766,1875,1,true,medium,similar,
2767,1876,5,true,high,lower,Competitive overlap in control tower workflows
2768,1877,4,true,low,similar,
2769,1879,5,true,medium,similar,
2770,1880,1,true,medium,similar,
2771,1880,4,false,medium,higher,
2772,1881,5,true,medium,unknown,
2773,1881,6,false,high,lower,
2774,1882,5,true,high,lower,
2775,1882,2,false,high,unknown,
2776,1884,1,true,medium,lower,
2777,1884,3,false,low,higher,
2778,1886,4,true,medium,lower,
2779,1887,3,true,high,similar,
2780,1888,1,true,high,similar,
2781,1888,5,false,medium,higher,
2782,1888,3,false,low,lower,
2783,1889,2,true,high,lower,
2784,1889,5,false,high,higher,
2785,1890,6,true,high,similar,
2786,1890,4,false,high,higher,
2787,1891,6,true,high,lower,Competitive overlap in control tower workflows
2788,1891,3,false,medium,lower,
2789,1891,5,false,medium,higher,
2790,1892,3,true,high,similar,
2791,1893,6,true,medium,higher,
2792,1895,1,true,low,lower,
2793,1895,5,false,high,lower,
2794,1896,2,true,high,similar,
2795,1896,4,false,medium,higher,
2796,1896,1,false,medium,similar,
2797,1897,6,true,medium,similar,
2798,1897,1,false,medium,unknown,
2799,1898,1,true,medium,similar,
2800,1898,2,false,medium,similar,
2801,1898,3,false,medium,unknown,
2802,1899,5,true,high,similar,
2803,1900,1,true,low,lower,
2804,1901,2,true,medium,unknown,
2805,1901,1,false,high,similar,
2806,1901,5,false,high,lower,
2807,1902,5,true,high,lower,
2808,1904,6,true,low,lower,Competitive overlap in control tower workflows
2809,1905,3,true,high,unknown,
2810,1905,6,false,medium,similar,Competitive overlap in control tower workflows
2811,1906,6,true,low,similar,Competitive overlap in control tower workflows
2812,1906,1,false,high,lower,
2813,1907,3,true,medium,unknown,
2814,1908,4,true,medium,lower,
2815,1908,1,false,medium,higher,
2816,1909,2,true,high,unknown,
2817,1909,6,false,medium,lower,
2818,1909,4,false,medium,lower,
2819,1910,4,true,medium,lower,Competitive overlap in control tower workflows
2820,1910,2,false,low,lower,
2821,1911,1,true,low,similar,
2822,1911,3,false,high,higher,
2823,1911,2,false,high,lower,
2824,1912,1,true,low,lower,
2825,1914,4,true,high,similar,Competitive overlap in control tower workflows
2826,1915,2,true,medium,similar,
2827,1916,6,true,medium,similar,Competitive overlap in control tower workflows
2828,1916,2,false,medium,lower,
2829,1917,2,true,high,similar,
2830,1917,1,false,medium,higher,
2831,1918,1,true,medium,higher,
2832,1918,3,false,high,unknown,
2833,1919,3,true,medium,similar,
2834,1919,4,false,medium,unknown,Competitive overlap in control tower workflows
2835,1922,4,true,low,lower,
2836,1922,1,false,high,higher,
2837,1922,3,false,medium,similar,
2838,1923,6,true,high,unknown,
2839,1924,3,true,medium,lower,Competitive overlap in control tower workflows
2840,1924,1,false,medium,lower,
2841,1925,4,true,high,lower,
2842,1928,2,true,low,similar,
2843,1929,5,true,medium,higher,
2844,1930,3,true,medium,similar,
2845,1930,2,false,low,lower,
2846,1931,1,true,medium,lower,
2847,1932,4,true,medium,lower,
2848,1933,2,true,low,lower,
2849,1933,1,false,medium,lower,
2850,1934,6,true,high,similar,
2851,1934,3,false,high,lower,
2852,1935,2,true,medium,similar,
2853,1936,5,true,medium,lower,
2854,1936,4,false,medium,similar,
2855,1937,2,true,medium,similar,
2856,1937,3,false,medium,similar,
2857,1938,3,true,low,lower,Competitive overlap in control tower workflows
2858,1939,1,true,low,higher,Competitive overlap in control tower workflows
2859,1940,3,true,low,lower,Competitive overlap in control tower workflows
2860,1941,6,true,low,lower,
2861,1942,5,true,high,lower,
2862,1943,6,true,high,similar,
2863,1943,2,false,medium,similar,
2864,1943,1,false,low,similar,
2865,1944,4,true,low,lower,
2866,1945,6,true,medium,higher,
2867,1945,3,false,medium,unknown,
2868,1946,1,true,high,lower,
2869,1947,4,true,medium,lower,
2870,1948,4,true,high,higher,Competitive overlap in control tower workflows
2871,1948,3,false,medium,similar,
2872,1949,1,true,medium,lower,
2873,1949,5,false,medium,similar,Competitive overlap in control tower workflows
2874,1950,1,true,high,similar,
2875,1951,2,true,high,lower,
2876,1951,5,false,medium,lower,
2877,1952,6,true,medium,higher,
2878,1954,1,true,medium,higher,
2879,1956,4,true,high,similar,
2880,1957,1,true,medium,similar,
2881,1957,2,false,medium,lower,
2882,1958,1,true,high,lower,
2883,1958,3,false,high,lower,Competitive overlap in control tower workflows
2884,1959,3,true,medium,similar,Competitive overlap in control tower workflows
2885,1960,1,true,medium,lower,Competitive overlap in control tower workflows
2886,1962,5,true,high,similar,
2887,1963,6,true,high,lower,
2888,1964,4,true,high,higher,
2889,1965,4,true,medium,higher,Competitive overlap in control tower workflows
2890,1965,2,false,high,similar,
2891,1966,2,true,medium,similar,
2892,1966,1,false,high,higher,
2893,1966,4,false,high,similar,
2894,1967,1,true,medium,similar,Competitive overlap in control tower workflows
2895,1967,3,false,medium,lower,
2896,1968,3,true,low,similar,
2897,1968,2,false,high,unknown,
2898,1970,1,true,medium,unknown,
2899,1970,6,false,low,similar,
2900,1970,3,false,medium,higher,
2901,1971,1,true,medium,lower,
2902,1972,2,true,medium,lower,
2903,1972,6,false,high,similar,Competitive overlap in control tower workflows
2904,1973,1,true,medium,higher,
2905,1974,5,true,medium,similar,
2906,1974,3,false,high,lower,
2907,1975,1,true,high,lower,
2908,1975,6,false,medium,higher,
2909,1975,3,false,medium,lower,
2910,1976,1,true,medium,lower,
2911,1976,5,false,medium,higher,
2912,1977,5,true,high,similar,
2913,1977,2,false,medium,similar,
2914,1977,4,false,high,lower,Competitive overlap in control tower workflows
2915,1978,2,true,medium,similar,
2916,1979,1,true,medium,similar,
2917,1979,6,false,low,higher,
2918,1980,3,true,high,similar,
2919,1980,1,false,medium,similar,Competitive overlap in control tower workflows
2920,1980,6,false,medium,lower,
2921,1981,1,true,high,similar,
2922,1981,2,false,high,higher,
2923,1982,4,true,medium,lower,
2924,1983,6,true,high,similar,
2925,1983,4,false,high,lower,
2926,1984,2,true,low,similar,
2927,1984,5,false,high,similar,Competitive overlap in control tower workflows
2928,1985,5,true,high,lower,Competitive overlap in control tower workflows
2929,1985,6,false,low,similar,
2930,1986,2,true,low,similar,Competitive overlap in control tower workflows
2931,1986,4,false,medium,similar,
2932,1987,1,true,high,lower,
2933,1987,4,false,medium,lower,
2934,1988,4,true,low,higher,
2935,1988,6,false,low,similar,Competitive overlap in control tower workflows
2936,1989,3,true,low,lower,
2937,1989,6,false,medium,similar,Competitive overlap in control tower workflows
2938,1989,5,false,low,lower,
2939,1990,3,true,high,similar,
2940,1990,5,false,high,lower,
2941,1991,5,true,medium,unknown,Competitive overlap in control tower workflows
2942,1991,1,false,high,similar,
2943,1992,4,true,low,similar,
2944,1992,1,false,high,lower,
2945,1993,1,true,high,unknown,
2946,1993,4,false,high,lower,
2947,1993,6,false,medium,similar,Competitive overlap in control tower workflows
2948,1994,4,true,low,similar,
2949,1994,6,false,high,lower,
2950,1995,1,true,medium,similar,Competitive overlap in control tower workflows
2951,1996,5,true,medium,similar,Competitive overlap in control tower workflows
2952,1997,5,true,low,lower,
2953,1997,2,false,medium,higher,
2954,1998,2,true,medium,similar,Competitive overlap in control tower workflows
2955,1998,1,false,medium,similar,
2956,1999,5,true,medium,similar,
2957,1999,1,false,high,similar,
2958,2000,3,true,high,similar,
2959,2000,6,false,medium,similar,
2960,2001,4,true,medium,similar,
2961,2004,3,true,low,unknown,
2962,2004,1,false,low,lower,
2963,2006,1,true,low,lower,
2964,2007,4,true,low,unknown,
2965,2007,5,false,medium,lower,Competitive overlap in control tower workflows
2966,2007,1,false,high,higher,
2967,2008,6,true,medium,unknown,
2968,2008,2,false,medium,similar,
2969,2008,1,false,low,similar,
2970,2009,6,true,medium,lower,
2971,2009,2,false,medium,lower,
2972,2012,5,true,high,lower,
2973,2012,6,false,low,lower,
2974,2013,3,true,high,similar,
2975,2014,2,true,medium,similar,
2976,2014,5,false,medium,higher,Competitive overlap in control tower workflows
2977,2015,5,true,high,unknown,
2978,2016,4,true,medium,similar,
2979,2017,1,true,low,similar,Competitive overlap in control tower workflows
2980,2017,2,false,medium,similar,
2981,2018,1,true,low,lower,
2982,2018,4,false,medium,similar,
2983,2019,3,true,medium,higher,
2984,2020,2,true,medium,higher,
2985,2020,1,false,medium,lower,
2986,2022,6,true,medium,similar,
2987,2023,1,true,medium,similar,
2988,2025,2,true,high,lower,
2989,2026,3,true,medium,similar,
2990,2026,4,false,medium,unknown,
2991,2029,2,true,low,similar,
2992,2029,5,false,medium,lower,
2993,2031,1,true,medium,similar,
2994,2031,3,false,high,lower,
2995,2032,3,true,high,similar,
2996,2033,3,true,medium,higher,
2997,2034,1,true,high,higher,
2998,2040,5,true,high,lower,
2999,2040,2,false,high,similar,
3000,2041,5,true,high,higher,
3001,2041,3,false,high,lower,
3002,2041,1,false,high,lower,
3003,2043,5,true,medium,similar,
3004,2043,6,false,high,similar,
3005,2044,6,true,medium,similar,Competitive overlap in control tower workflows
3006,2044,5,false,low,similar,
3007,2044,1,false,medium,similar,
3008,2046,2,true,high,lower,
3009,2046,5,false,medium,lower,
3010,2047,4,true,high,similar,
3011,2048,6,true,low,similar,
3012,2049,1,true,medium,similar,Competitive overlap in control tower workflows
3013,2050,3,true,high,similar,Competitive overlap in control tower workflows
3014,2050,5,false,medium,lower,
3015,2052,1,true,high,lower,
3016,2052,4,false,medium,similar,
3017,2053,6,true,medium,lower,
3018,2054,4,true,high,similar,
3019,2054,3,false,low,lower,Competitive overlap in control tower workflows
3020,2055,3,true,medium,lower,
3021,2055,5,false,low,similar,Competitive overlap in control tower workflows
