line_item_id,opportunity_id,product_id,line_number,line_role,quantity,unit_price,annualized_amount,implementation_fee,transaction_fee_per_unit,committed_transaction_volume,discount_pct,included_in_bundle
12633,2436,5,4,add_on,3843,20.45,78605.54,0.0,,,17.25,true
12634,2436,6,5,services,1,24485.7,11191.3,0.0,,,20.6,true
12635,2436,8,6,services,1,147128.44,0.0,147128.44,,,17.3,false
12636,2436,7,7,support,1,84978.11,84978.11,0.0,,,17.8,false
12637,2437,1,1,base,4272,62.57,267300.83,0.0,,,22.72,false
12638,2437,4,2,add_on,1418802,0.0079,11208.54,0.0,0.0079,1418802,23.47,false
12639,2437,5,3,add_on,4272,18.5,79038.36,0.0,,,20.67,false
12640,2437,8,4,services,1,150061.36,0.0,150061.36,,,20.31,false
12641,2437,7,5,support,1,52028.96,52028.96,0.0,,,20.81,false
12642,2438,1,1,base,5238,69.69,365019.91,0.0,,,16.47,false
12643,2438,4,2,add_on,5304901,0.00984,52200.23,0.0,0.00984,5304901,18.67,false
12644,2438,8,3,services,1,25026.83,0.0,25026.83,,,15.81,false
12645,2438,7,4,support,1,63573.16,63573.16,0.0,,,16.31,false
12646,2439,1,1,base,3662,54.04,197904.82,0.0,,,24.79,false
12647,2439,2,2,add_on,3662,19.62,71856.71,0.0,,,22.78,false
12648,2439,6,3,services,1,15990.4,13862.69,0.0,,,22.01,false
12649,2439,8,4,services,1,95168.86,0.0,95168.86,,,21.87,false
12650,2439,7,5,support,1,46805.54,46805.54,0.0,,,22.37,false
12651,2440,1,1,base,4174,50.58,211137.96,0.0,,,26.68,false
12652,2440,2,2,add_on,4174,18.25,76173.37,0.0,,,25.51,false
12653,2440,4,3,add_on,6099171,0.00829,50562.13,0.0,0.00829,6099171,24.59,false
12654,2440,5,4,add_on,4174,17.22,71859.37,0.0,,,26.5,false
12655,2440,6,5,services,1,29503.48,14760.43,0.0,,,26.12,false
12656,2440,8,6,services,1,175132.65,0.0,175132.65,,,23.12,false
12657,2440,7,7,support,1,86925.29,86925.29,0.0,,,23.62,false
12658,2441,1,1,base,5456,60.6,330643.64,0.0,,,17.79,false
12659,2441,3,2,add_on,5456,16.37,89312.8,0.0,,,20.26,false
12660,2441,5,3,add_on,5456,17.52,95568.12,0.0,,,21.3,false
12661,2441,8,4,services,1,190146.67,0.0,190146.67,,,17.81,false
12662,2441,7,5,support,1,72096.29,72096.29,0.0,,,18.31,false
12663,2442,1,1,base,1078,76.72,82700.23,0.0,,,18.76,false
12664,2442,2,2,add_on,1078,23.85,25711.36,0.0,,,20.29,false
12665,2442,4,3,add_on,1607879,0.00955,15355.24,0.0,0.00955,1607879,19.78,false
12666,2442,5,4,add_on,1078,23.68,25531.28,0.0,,,17.3,false
12667,2442,6,5,services,1,14030.2,11169.79,0.0,,,20.89,false
12668,2442,8,6,services,1,84286.4,0.0,84286.4,,,17.4,false
12669,2442,7,7,support,1,13041.02,13041.02,0.0,,,17.9,false
12670,2443,1,1,base,594,80.37,47741.83,0.0,,,10.42,false
12671,2443,8,2,services,1,24342.53,0.0,24342.53,,,8.59,false
12672,2443,7,3,support,1,9195.21,9195.21,0.0,,,9.09,false
12673,2444,1,1,base,900,76.58,68924.08,0.0,,,16.35,false
12674,2444,3,2,add_on,900,16.81,15127.18,0.0,,,15.69,false
12675,2444,8,3,services,1,30613.74,0.0,30613.74,,,12.51,false
12676,2444,7,4,support,1,6929.83,6929.83,0.0,,,13.01,false
12677,2445,1,1,base,70,217.96,15257.54,0.0,,,5.63,false
12678,2445,2,2,add_on,70,76.97,5387.62,0.0,,,4.98,false
12679,2445,8,3,services,1,1952.29,0.0,1952.29,,,3.37,false
12680,2445,7,4,support,1,1849.74,1849.74,0.0,,,3.87,false
12681,2446,1,1,base,88,190.59,16771.67,0.0,,,6.3,false
12682,2446,8,2,services,1,1810.34,0.0,1810.34,,,3.54,false
12683,2446,7,3,support,1,1466.72,1466.72,0.0,,,4.04,false
12684,2447,1,1,base,792,73.41,58142.22,0.0,,,9.66,false
12685,2447,3,2,add_on,792,21.33,16892.82,0.0,,,7.6,false
12686,2447,4,3,add_on,1392361,0.01079,15023.58,0.0,0.01079,1392361,10.94,false
12687,2447,6,4,services,1,11120.73,13329.78,0.0,,,10.5,false
12688,2447,8,5,services,1,68181.18,0.0,68181.18,,,7.52,false
12689,2447,7,6,support,1,13847.69,13847.69,0.0,,,8.02,false
12690,2448,1,1,base,439,76.22,33460.2,0.0,,,17.16,false
12691,2448,2,2,add_on,439,31.14,13669.56,0.0,,,17.36,false
12692,2448,4,3,add_on,1132509,0.01028,11642.19,0.0,0.01028,1132509,16.78,false
12693,2448,6,4,services,1,4820.17,13088.27,0.0,,,19.22,false
12694,2448,8,5,services,1,29036.12,0.0,29036.12,,,16.09,false
12695,2448,7,6,support,1,9939.46,9939.46,0.0,,,16.59,false
12696,2449,1,1,base,4340,62.93,273114.46,0.0,,,24.73,false
12697,2449,2,2,add_on,4340,18.34,79585.41,0.0,,,24.14,false
12698,2449,4,3,add_on,1721870,0.00993,17098.17,0.0,0.00993,1721870,23.1,false
12699,2449,5,4,add_on,4340,19.61,85128.43,0.0,,,22.33,false
12700,2449,8,5,services,1,177920.96,0.0,177920.96,,,21.36,false
12701,2449,7,6,support,1,89709.45,89709.45,0.0,,,21.86,false
12702,2450,9,1,base,1330,106.96,142261.96,0.0,,,19.47,false
12703,2450,4,2,add_on,3475018,0.00999,34715.43,0.0,0.00999,3475018,19.42,true
12704,2450,6,3,services,1,15327.54,14663.95,0.0,,,22.14,true
12705,2450,8,4,services,1,91666.34,0.0,91666.34,,,19.56,false
12706,2450,7,5,support,1,24486.32,24486.32,0.0,,,20.06,false
12707,2451,1,1,base,3356,62.83,210866.98,0.0,,,16.5,false
12708,2451,2,2,add_on,3356,24.7,82888.89,0.0,,,18.7,false
12709,2451,3,3,add_on,3356,15.98,53627.09,0.0,,,18.47,false
12710,2451,5,4,add_on,3356,20.62,69195.77,0.0,,,19.87,false
12711,2451,6,5,services,1,8657.46,14079.54,0.0,,,19.47,false
12712,2451,8,6,services,1,52109.25,0.0,52109.25,,,16.48,false
12713,2451,7,7,support,1,59417.41,59417.41,0.0,,,16.98,false
12714,2452,1,1,base,3060,63.06,192974.49,0.0,,,16.95,false
12715,2452,5,2,add_on,3060,19.2,58754.77,0.0,,,17.84,false
12716,2452,10,3,add_on,3060,12.4,37945.37,0.0,,,16.22,false
12717,2452,8,4,services,1,23039.55,0.0,23039.55,,,13.78,false
12718,2452,7,5,support,1,41864.09,41864.09,0.0,,,14.28,false
12719,2453,9,1,base,1315,113.48,149222.06,0.0,,,22.52,false
12720,2453,3,2,add_on,1315,16.16,21254.16,0.0,,,22.68,true
12721,2453,4,3,add_on,4358943,0.00953,41540.73,0.0,0.00953,4358943,20.3,true
12722,2453,6,4,services,1,12902.6,13795.02,0.0,,,21.29,true
12723,2453,10,5,add_on,1315,13.43,17659.39,0.0,,,20.49,true
12724,2453,8,6,services,1,77017.25,0.0,77017.25,,,20.47,false
12725,2453,7,7,support,1,34581.14,34581.14,0.0,,,20.97,false
12726,2454,1,1,base,1,12544.21,12544.21,0.0,,,17.27,false
12727,2454,5,2,add_on,1,4886.88,4886.88,0.0,,,14.45,false
12728,2454,6,3,services,1,14175.07,10852.01,0.0,,,13.63,false
12729,2454,8,4,services,1,85869.04,0.0,85869.04,,,13.38,false
12730,2454,7,5,support,1,22363.2,22363.2,0.0,,,13.88,false
12731,2455,1,1,base,2616,60.81,159070.76,0.0,,,16.92,false
12732,2455,2,2,add_on,2616,25.79,67466.39,0.0,,,16.61,false
12733,2455,6,3,services,1,18011.13,11338.42,0.0,,,20.5,false
12734,2455,8,4,services,1,108381.96,0.0,108381.96,,,16.6,false
12735,2455,7,5,support,1,32958.59,32958.59,0.0,,,17.1,false
12736,2456,1,1,base,1594,73.89,117785.0,0.0,,,17.85,false
12737,2456,4,2,add_on,6246037,0.00992,61960.69,0.0,0.00992,6246037,20.22,false
12738,2456,5,3,add_on,1594,22.6,36017.38,0.0,,,16.76,false
12739,2456,8,4,services,1,98418.0,0.0,98418.0,,,16.67,false
12740,2456,7,5,support,1,28115.27,28115.27,0.0,,,17.17,false
12741,2457,1,1,base,3992,58.64,234080.79,0.0,,,14.28,false
12742,2457,3,2,add_on,3992,17.04,68030.29,0.0,,,15.6,false
12743,2457,6,3,services,1,8130.12,13970.12,0.0,,,11.8,false
12744,2457,10,4,add_on,3992,12.22,48775.58,0.0,,,14.65,false
12745,2457,8,5,services,1,49410.81,0.0,49410.81,,,11.8,false
12746,2457,7,6,support,1,56795.24,56795.24,0.0,,,12.3,false
12747,2458,1,1,base,2300,56.11,129051.65,0.0,,,18.82,false
12748,2458,2,2,add_on,2300,22.8,52442.78,0.0,,,19.99,false
12749,2458,3,3,add_on,2300,15.76,36237.61,0.0,,,19.37,false
12750,2458,5,4,add_on,2300,21.56,49580.29,0.0,,,19.05,false
12751,2458,8,5,services,1,122889.86,0.0,122889.86,,,17.88,false
12752,2458,7,6,support,1,39713.48,39713.48,0.0,,,18.38,false
12753,2459,1,1,base,1824,54.31,99063.5,0.0,,,22.49,false
12754,2459,5,2,add_on,1824,18.12,33056.65,0.0,,,24.59,false
12755,2459,6,3,services,1,5051.18,12721.18,0.0,,,22.28,false
12756,2459,8,4,services,1,30128.39,0.0,30128.39,,,20.83,false
12757,2459,7,5,support,1,25498.8,25498.8,0.0,,,21.33,false
12758,2460,1,1,base,2939,55.79,163964.27,0.0,,,21.32,false
12759,2460,2,2,add_on,2939,21.78,63999.87,0.0,,,22.52,false
12760,2460,3,3,add_on,2939,16.85,49515.32,0.0,,,21.67,false
12761,2460,4,4,add_on,5558427,0.00826,45912.61,0.0,0.00826,5558427,23.48,false
12762,2460,8,5,services,1,45326.96,0.0,45326.96,,,19.93,false
12763,2460,7,6,support,1,66676.37,66676.37,0.0,,,20.43,false
12764,2461,1,1,base,5356,58.12,311288.96,0.0,,,21.32,false
12765,2461,8,2,services,1,134382.1,0.0,134382.1,,,19.4,false
12766,2461,7,3,support,1,62095.55,62095.55,0.0,,,19.9,false
12767,2462,1,1,base,1833,74.43,136437.69,0.0,,,16.6,false
12768,2462,5,2,add_on,1833,23.47,43014.18,0.0,,,18.11,false
12769,2462,8,3,services,1,86539.3,0.0,86539.3,,,14.6,false
12770,2462,7,4,support,1,22570.69,22570.69,0.0,,,15.1,false
12771,2463,1,1,base,1,10577.38,10577.38,0.0,,,27.28,false
12772,2463,2,2,add_on,1,4034.98,4034.98,0.0,,,27.05,false
12773,2463,3,3,add_on,1,2720.01,2720.01,0.0,,,29.76,false
12774,2463,4,4,add_on,4034417,0.00822,33162.91,0.0,0.00822,4034417,26.19,false
12775,2463,6,5,services,1,30174.48,13844.1,0.0,,,28.0,false
12776,2463,8,6,services,1,178180.32,0.0,178180.32,,,25.6,false
12777,2463,7,7,support,1,63169.66,63169.66,0.0,,,26.1,false
12778,2464,1,1,base,6103,66.16,403778.54,0.0,,,20.01,false
12779,2464,3,2,add_on,6103,16.19,98826.58,0.0,,,18.09,false
12780,2464,6,3,services,1,9006.96,14232.03,0.0,,,18.39,false
12781,2464,8,4,services,1,54172.33,0.0,54172.33,,,16.84,false
12782,2464,7,5,support,1,62415.29,62415.29,0.0,,,17.34,false
12783,2465,1,1,base,2669,65.75,175489.7,0.0,,,19.44,false
12784,2465,2,2,add_on,2669,21.36,57000.57,0.0,,,19.3,false
12785,2465,3,3,add_on,2669,14.87,39682.96,0.0,,,22.62,false
12786,2465,6,4,services,1,6289.32,12174.6,0.0,,,19.19,false
12787,2465,8,5,services,1,37673.04,0.0,37673.04,,,18.8,false
12788,2465,7,6,support,1,37040.91,37040.91,0.0,,,19.3,false
12789,2466,1,1,base,1050,70.99,74543.88,0.0,,,24.72,false
12790,2466,2,2,add_on,1050,21.73,22815.69,0.0,,,27.05,false
12791,2466,5,3,add_on,1050,21.65,22737.46,0.0,,,24.27,false
12792,2466,6,4,services,1,4398.56,14164.17,0.0,,,24.78,false
12793,2466,8,5,services,1,26092.29,0.0,26092.29,,,23.44,false
12794,2466,7,6,support,1,26726.23,26726.23,0.0,,,23.94,false
12795,2467,9,1,base,4657,113.64,529233.65,0.0,,,21.49,false
12796,2467,4,2,add_on,3385661,0.00854,28913.54,0.0,0.00854,3385661,22.83,true
12797,2467,5,3,add_on,4657,18.64,86820.45,0.0,,,20.64,true
12798,2467,6,4,services,1,25474.54,14353.27,0.0,,,23.09,true
12799,2467,8,5,services,1,151987.49,0.0,151987.49,,,20.7,false
12800,2467,7,6,support,1,119874.64,119874.64,0.0,,,21.2,false
12801,2468,1,1,base,3260,61.33,199946.94,0.0,,,18.71,false
12802,2468,2,2,add_on,3260,22.83,74427.7,0.0,,,18.7,false
12803,2468,3,3,add_on,3260,15.78,51433.59,0.0,,,17.24,false
12804,2468,4,4,add_on,1417080,0.0094,13320.55,0.0,0.0094,1417080,19.18,false
12805,2468,5,5,add_on,3260,21.35,69609.16,0.0,,,15.42,false
12806,2468,8,6,services,1,30646.58,0.0,30646.58,,,15.3,false
12807,2468,7,7,support,1,36270.34,36270.34,0.0,,,15.8,false
12808,2469,1,1,base,3501,70.62,247232.34,0.0,,,16.99,false
12809,2469,3,2,add_on,3501,17.12,59947.01,0.0,,,15.08,false
12810,2469,4,3,add_on,3225438,0.01039,33512.3,0.0,0.01039,3225438,15.98,false
12811,2469,5,4,add_on,3501,21.36,74768.77,0.0,,,16.19,false
12812,2469,10,5,add_on,3501,12.55,43946.99,0.0,,,15.75,false
12813,2469,8,6,services,1,31079.55,0.0,31079.55,,,13.89,false
12814,2469,7,7,support,1,60440.01,60440.01,0.0,,,14.39,false
12815,2470,1,1,base,1652,55.52,91712.74,0.0,,,20.25,false
12816,2470,3,2,add_on,1652,15.93,26315.64,0.0,,,17.69,false
12817,2470,4,3,add_on,4513581,0.00899,40577.09,0.0,0.00899,4513581,18.92,false
12818,2470,8,4,services,1,95679.93,0.0,95679.93,,,17.4,false
12819,2470,7,5,support,1,36954.86,36954.86,0.0,,,17.9,false
12820,2471,1,1,base,5787,50.84,294230.61,0.0,,,22.66,false
12821,2471,4,2,add_on,2455976,0.00877,21538.91,0.0,0.00877,2455976,22.47,false
12822,2471,6,3,services,1,28135.22,13656.45,0.0,,,24.04,false
12823,2471,8,4,services,1,167879.34,0.0,167879.34,,,20.65,false
12824,2471,7,5,support,1,83541.66,83541.66,0.0,,,21.15,false
12825,2472,1,1,base,1025,60.12,61622.66,0.0,,,23.45,false
12826,2472,2,2,add_on,1025,20.78,21296.55,0.0,,,22.41,false
12827,2472,3,3,add_on,1025,15.41,15791.03,0.0,,,24.74,false
12828,2472,4,4,add_on,2994583,0.00987,29556.53,0.0,0.00987,2994583,23.03,false
12829,2472,8,5,services,1,82567.71,0.0,82567.71,,,22.41,false
12830,2472,7,6,support,1,27528.04,27528.04,0.0,,,22.91,false
12831,2473,9,1,base,18608,110.12,2049125.67,0.0,,,25.7,false
12832,2473,3,2,add_on,18608,15.45,287578.56,0.0,,,24.37,true
12833,2473,4,3,add_on,20472932,0.00773,158255.76,0.0,0.00773,20472932,22.04,true
12834,2473,5,4,add_on,18608,17.37,323297.86,0.0,,,24.95,true
12835,2473,10,5,add_on,18608,12.31,229122.77,0.0,,,23.07,true
12836,2473,8,6,services,1,634639.55,0.0,634639.55,,,21.51,false
12837,2473,7,7,support,1,419307.27,419307.27,0.0,,,22.01,false
12838,2474,1,1,base,5233,70.22,367465.58,0.0,,,17.86,false
12839,2474,6,2,services,1,8359.82,12437.51,0.0,,,19.32,false
12840,2474,8,3,services,1,50225.77,0.0,50225.77,,,17.36,false
12841,2474,7,4,support,1,56271.34,56271.34,0.0,,,17.86,false
12842,2475,1,1,base,12709,48.49,616254.64,0.0,,,33.19,false
12843,2475,5,2,add_on,12709,17.07,216960.63,0.0,,,31.56,false
12844,2475,6,3,services,1,62792.18,11550.55,0.0,,,30.78,false
12845,2475,8,4,services,1,367726.7,0.0,367726.7,,,29.5,false
12846,2475,7,5,support,1,145534.56,145534.56,0.0,,,30.0,false
12847,2476,9,1,base,14036,91.45,1283619.65,0.0,,,28.3,false
12848,2476,4,2,add_on,12034038,0.00888,106862.26,0.0,0.00888,12034038,27.57,true
12849,2476,10,3,add_on,14036,10.41,146131.69,0.0,,,26.54,true
12850,2476,8,4,services,1,356393.16,0.0,356393.16,,,25.38,false
12851,2476,7,5,support,1,306400.35,306400.35,0.0,,,25.88,false
12852,2477,1,1,base,10376,52.15,541064.63,0.0,,,24.06,false
12853,2477,2,2,add_on,10376,19.63,203721.28,0.0,,,24.06,false
12854,2477,3,3,add_on,10376,15.27,158423.66,0.0,,,26.23,false
12855,2477,5,4,add_on,10376,17.6,182656.71,0.0,,,25.26,false
12856,2477,6,5,services,1,76273.77,14325.62,0.0,,,24.96,false
12857,2477,8,6,services,1,452103.26,0.0,452103.26,,,23.81,false
12858,2477,7,7,support,1,263700.58,263700.58,0.0,,,24.31,false
12859,2478,1,1,base,13618,64.52,878584.84,0.0,,,23.91,false
12860,2478,4,2,add_on,20136739,0.00845,170155.44,0.0,0.00845,20136739,23.57,false
12861,2478,8,3,services,1,331751.58,0.0,331751.58,,,19.84,false
12862,2478,7,4,support,1,191683.21,191683.21,0.0,,,20.34,false
12863,2479,1,1,base,1,12536.6,12536.6,0.0,,,19.91,false
12864,2479,3,2,add_on,1,3725.11,3725.11,0.0,,,19.91,false
12865,2479,6,3,services,1,44762.61,11489.63,0.0,,,22.21,false
12866,2479,8,4,services,1,267814.72,0.0,267814.72,,,19.36,false
12867,2479,7,5,support,1,168442.33,168442.33,0.0,,,19.86,false
12868,2480,1,1,base,16009,56.92,911156.29,0.0,,,16.52,false
12869,2480,5,2,add_on,16009,21.9,350654.43,0.0,,,19.53,false
12870,2480,8,3,services,1,153649.05,0.0,153649.05,,,16.12,false
12871,2480,7,4,support,1,213944.81,213944.81,0.0,,,16.62,false
12872,2481,9,1,base,11849,94.09,1114897.58,0.0,,,24.38,false
12873,2481,3,2,add_on,11849,16.88,199993.99,0.0,,,24.56,true
12874,2481,6,3,services,1,83518.59,11504.71,0.0,,,23.49,true
12875,2481,8,4,services,1,497499.36,0.0,497499.36,,,21.46,false
12876,2481,7,5,support,1,214813.84,214813.84,0.0,,,21.96,false
12877,2482,1,1,base,900,61.77,55593.89,0.0,,,12.35,false
12878,2482,2,2,add_on,900,22.41,20169.19,0.0,,,12.27,false
12879,2482,4,3,add_on,1232191,0.00955,11767.42,0.0,0.00955,1232191,14.95,false
12880,2482,6,4,services,1,11375.74,13219.34,0.0,,,11.64,false
12881,2482,8,5,services,1,69134.64,0.0,69134.64,,,11.81,false
12882,2482,7,6,support,1,14149.26,14149.26,0.0,,,12.31,false
12883,2483,1,1,base,870,55.39,48185.42,0.0,,,21.96,false
12884,2483,4,2,add_on,787782,0.0102,8035.38,0.0,0.0102,787782,20.71,false
12885,2483,5,3,add_on,870,25.28,21990.35,0.0,,,20.18,false
12886,2483,8,4,services,1,31375.47,0.0,31375.47,,,19.44,false
12887,2483,7,5,support,1,7058.01,7058.01,0.0,,,19.94,false
12888,2484,1,1,base,295,86.69,25572.54,0.0,,,15.37,false
12889,2484,4,2,add_on,765569,0.00966,7395.4,0.0,0.00966,765569,17.18,false
12890,2484,8,3,services,1,22304.31,0.0,22304.31,,,13.69,false
12891,2484,7,4,support,1,5045.8,5045.8,0.0,,,14.19,false
12892,2485,1,1,base,43,345.6,14860.72,0.0,,,12.25,false
12893,2485,2,2,add_on,43,110.67,4758.89,0.0,,,14.47,false
12894,2485,8,3,services,1,5804.82,0.0,5804.82,,,10.48,false
12895,2485,7,4,support,1,1575.86,1575.86,0.0,,,10.98,false
12896,2486,1,1,base,20226,60.97,1233084.1,0.0,,,30.41,false
12897,2486,4,2,add_on,8062717,0.00895,72161.32,0.0,0.00895,8062717,27.27,false
12898,2486,5,3,add_on,20226,18.81,380475.13,0.0,,,28.26,false
12899,2486,6,4,services,1,68131.54,10861.77,0.0,,,27.47,false
12900,2486,8,5,services,1,401635.43,0.0,401635.43,,,26.4,false
12901,2486,7,6,support,1,249875.57,249875.57,0.0,,,26.9,false
12902,2487,1,1,base,4771,64.4,307234.4,0.0,,,27.0,false
12903,2487,3,2,add_on,4771,14.6,69670.37,0.0,,,27.7,false
12904,2487,4,3,add_on,6019046,0.00875,52666.65,0.0,0.00875,6019046,25.68,false
12905,2487,5,4,add_on,4771,16.32,77860.72,0.0,,,28.28,false
12906,2487,6,5,services,1,35605.76,12851.52,0.0,,,27.88,false
12907,2487,8,6,services,1,210830.59,0.0,210830.59,,,24.3,false
12908,2487,7,7,support,1,78739.32,78739.32,0.0,,,24.8,false
12909,2488,9,1,base,21372,94.11,2011212.59,0.0,,,19.75,false
12910,2488,3,2,add_on,21372,14.95,319599.42,0.0,,,20.25,true
12911,2488,4,3,add_on,5914591,0.00905,53527.05,0.0,0.00905,5914591,19.85,true
12912,2488,8,4,services,1,622893.65,0.0,622893.65,,,16.34,false
12913,2488,7,5,support,1,425437.69,425437.69,0.0,,,16.84,false
12914,2489,9,1,base,7038,105.05,739363.39,0.0,,,27.11,false
12915,2489,3,2,add_on,7038,14.84,104471.03,0.0,,,30.35,true
12916,2489,4,3,add_on,18117118,0.00806,146023.97,0.0,0.00806,18117118,28.52,true
12917,2489,6,4,services,1,56598.36,13978.55,0.0,,,28.29,true
12918,2489,8,5,services,1,333272.38,0.0,333272.38,,,26.93,false
12919,2489,7,6,support,1,183701.31,183701.31,0.0,,,27.43,false
12920,2490,1,1,base,15961,62.43,996467.31,0.0,,,25.93,false
12921,2490,2,2,add_on,15961,21.51,343386.16,0.0,,,26.1,false
12922,2490,5,3,add_on,15961,20.38,325347.35,0.0,,,25.85,false
12923,2490,8,4,services,1,518741.02,0.0,518741.02,,,22.78,false
12924,2490,7,5,support,1,222796.63,222796.63,0.0,,,23.28,false
12925,2491,1,1,base,14460,75.17,1086939.52,0.0,,,13.47,false
12926,2491,10,2,add_on,14460,12.44,179879.8,0.0,,,12.0,false
12927,2491,8,3,services,1,74212.84,0.0,74212.84,,,9.5,false
12928,2491,7,4,support,1,227831.5,227831.5,0.0,,,10.0,false
12929,2492,1,1,base,10033,64.66,648727.59,0.0,,,24.79,false
12930,2492,2,2,add_on,10033,18.96,190191.99,0.0,,,22.31,false
12931,2492,4,3,add_on,25520693,0.00883,225347.72,0.0,0.00883,25520693,21.57,false
12932,2492,5,4,add_on,10033,19.53,195973.44,0.0,,,22.98,false
12933,2492,10,5,add_on,10033,12.29,123347.34,0.0,,,23.98,false
12934,2492,8,6,services,1,313283.24,0.0,313283.24,,,20.95,false
12935,2492,7,7,support,1,198209.87,198209.87,0.0,,,21.45,false
12936,2493,1,1,base,6755,60.23,406862.61,0.0,,,18.6,false
12937,2493,4,2,add_on,13117326,0.00915,120023.53,0.0,0.00915,13117326,18.72,false
12938,2493,10,3,add_on,6755,14.13,95446.15,0.0,,,20.66,false
12939,2493,8,4,services,1,41434.3,0.0,41434.3,,,18.78,false
12940,2493,7,5,support,1,81871.34,81871.34,0.0,,,19.28,false
12941,2494,1,1,base,53,280.88,14886.69,0.0,,,13.62,false
12942,2494,3,2,add_on,53,77.13,4087.79,0.0,,,13.28,false
12943,2494,4,3,add_on,226039,0.01144,2585.89,0.0,0.01144,226039,12.36,false
12944,2494,5,4,add_on,53,113.86,6034.44,0.0,,,12.28,false
12945,2494,8,5,services,1,20388.09,0.0,20388.09,,,9.5,false
12946,2494,7,6,support,1,3618.37,3618.37,0.0,,,10.0,false
12947,2495,1,1,base,155,125.62,19471.49,0.0,,,13.27,false
12948,2495,8,2,services,1,4055.61,0.0,4055.61,,,11.69,false
12949,2495,7,3,support,1,1702.96,1702.96,0.0,,,12.19,false
12950,2496,1,1,base,43,357.99,15393.54,0.0,,,1.32,false
12951,2496,2,2,add_on,43,142.5,6127.58,0.0,,,1.94,false
12952,2496,4,3,add_on,114583,0.01206,1381.87,0.0,0.01206,114583,1.92,false
12953,2496,10,4,add_on,43,78.82,3389.32,0.0,,,3.3,false
12954,2496,8,5,services,1,4285.33,0.0,4285.33,,,1.32,false
12955,2496,7,6,support,1,2032.38,2032.38,0.0,,,1.82,false
12956,2497,1,1,base,666,79.98,53267.77,0.0,,,11.58,false
12957,2497,2,2,add_on,666,26.27,17499.11,0.0,,,13.22,false
12958,2497,5,3,add_on,666,26.19,17439.87,0.0,,,14.34,false
12959,2497,8,4,services,1,10250.66,0.0,10250.66,,,10.34,false
12960,2497,7,5,support,1,7652.12,7652.12,0.0,,,10.84,false
12961,2498,1,1,base,151,154.51,23331.72,0.0,,,5.36,false
12962,2498,2,2,add_on,151,59.19,8937.53,0.0,,,7.52,false
12963,2498,3,3,add_on,151,43.15,6516.37,0.0,,,8.4,false
12964,2498,5,4,add_on,151,56.41,8518.31,0.0,,,6.75,false
12965,2498,6,5,services,1,1313.53,11395.1,0.0,,,8.13,false
12966,2498,8,6,services,1,8088.57,0.0,8088.57,,,5.37,false
12967,2498,7,7,support,1,7416.36,7416.36,0.0,,,5.87,false
12968,2499,1,1,base,150,130.28,19542.61,0.0,,,10.59,false
12969,2499,3,2,add_on,150,37.62,5642.84,0.0,,,13.21,false
12970,2499,6,3,services,1,400.29,14891.96,0.0,,,13.47,false
12971,2499,8,4,services,1,2444.75,0.0,2444.75,,,9.4,false
12972,2499,7,5,support,1,5049.31,5049.31,0.0,,,9.9,false
12973,2500,1,1,base,564,75.44,42546.5,0.0,,,21.24,false
12974,2500,2,2,add_on,564,23.55,13280.39,0.0,,,17.89,false
12975,2500,3,3,add_on,564,19.76,11143.1,0.0,,,22.07,false
12976,2500,8,4,services,1,27762.28,0.0,27762.28,,,17.93,false
12977,2500,7,5,support,1,5504.11,5504.11,0.0,,,18.43,false
12978,2501,1,1,base,884,77.21,68249.23,0.0,,,7.0,false
12979,2501,3,2,add_on,884,22.77,20126.03,0.0,,,6.26,false
12980,2501,4,3,add_on,1590094,0.00938,14915.08,0.0,0.00938,1590094,6.99,false
12981,2501,10,4,add_on,884,16.06,14194.02,0.0,,,5.16,false
12982,2501,8,5,services,1,4925.17,0.0,4925.17,,,4.54,false
12983,2501,7,6,support,1,15937.18,15937.18,0.0,,,5.04,false
12984,2502,1,1,base,1,10591.61,10591.61,0.0,,,12.56,false
12985,2502,8,2,services,1,5153.64,0.0,5153.64,,,10.05,false
12986,2502,7,3,support,1,1036.96,1036.96,0.0,,,10.55,false
12987,2503,1,1,base,104,168.78,17553.46,0.0,,,8.81,false
12988,2503,4,2,add_on,97801,0.01059,1035.71,0.0,0.01059,97801,11.4,false
12989,2503,8,3,services,1,1860.54,0.0,1860.54,,,7.97,false
12990,2503,7,4,support,1,1590.9,1590.9,0.0,,,8.47,false
12991,2504,9,1,base,4745,104.5,495839.48,0.0,,,20.21,false
12992,2504,3,2,add_on,4745,17.76,84276.45,0.0,,,19.02,true
12993,2504,4,3,add_on,6676942,0.00864,57688.78,0.0,0.00864,6676942,18.91,true
12994,2504,5,4,add_on,4745,21.82,103557.56,0.0,,,20.29,true
12995,2504,6,5,services,1,43274.75,13537.97,0.0,,,19.65,true
12996,2504,8,6,services,1,259291.47,0.0,259291.47,,,18.66,false
12997,2504,7,7,support,1,145127.43,145127.43,0.0,,,19.16,false
12998,2505,9,1,base,3992,98.81,394445.51,0.0,,,18.9,false
12999,2505,6,2,services,1,27435.41,12686.23,0.0,,,20.32,true
13000,2505,8,3,services,1,164502.72,0.0,164502.72,,,18.32,false
13001,2505,7,4,support,1,36661.16,36661.16,0.0,,,18.82,false
13002,2506,1,1,base,5524,63.05,348281.96,0.0,,,23.91,false
13003,2506,4,2,add_on,5208782,0.00857,44639.26,0.0,0.00857,5208782,23.48,false
